,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
2367,CONT_000000000501221,딕시,제주특별자치도 서귀포시 일주동로 8592,"['카페', '드립커피', '에티오피아 이가체프', '코스타리카 따라쥬', '케냐AA', 'G2', '음식', '핸드드립커피', '아메리카노']",서귀포에 위치한 핸드드립 전문 카페,33.2549128,126.5702022,음식점,064-762-7007,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f6b4818d-643e-475f-b330-50ba05735c55.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/34f679c7-1ba6-4c9a-b0cd-dd119188723d.jpg,2694.0,52,"아메리카노,카페,음식,핸드드립커피",18
2634,CNTS_000000000001504,제주정,제주특별자치도 제주시 일주동로 320,"['한식', '갈비찜', '갈비탕', '왕갈비', '음식', '전복갈비탕']",영양만점 한식이 가득한 제주정,33.521053,126.57905,음식점,064-721-2228,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3f6d5dd1-3f10-4890-84ee-f9b697756ed7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/69092b55-00ad-405b-ba13-e10640c9a635.jpg,2688.0,23,"한식,음식",5
808,CNTS_000000000020114,레드브라운,제주특별자치도 서귀포시 남원읍 태위로 268,"['카페', '커피', '드립커피', '홍차', '음식', '핸드드립커피', '아메리카노', '디저트', '유자에이드']",올레8코스 끝 대평리에 위치한 핸드드립 전문 카페,33.3060336,126.6580882,음식점,064-738-8288,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5d2b8e1a-9307-41ba-833b-af9aeafb8ea9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1d9ca892-4905-41b4-a8cb-3bcb0bea4080.jpg,2683.0,39,"아메리카노,디저트,핸드드립커피,카페,커피,음식",25
2018,CNTS_000000000022495,뵈뵈,제주특별자치도 제주시 구좌읍 계룡길 73,"['낙지호롱구이', '덮밥', '낙지', '음식']",낙지호롱구이와 매콤낙지덮밥으로 유명한 한동리 맛집,33.519325,126.811104,음식점,064-784-0080,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7a2751e5-9176-4fc3-83e7-8dead65e3b3f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/aae156db-5cde-412b-b5db-83b831214e44.jpg,2678.0,15,음식,2
61,CONT_000000000501300,아랑,"제주특별자치도 제주시 선덕로 5길 25(연동, 연미주택)","['김치찜', '흑돼지', '김치요리', '음식', '김치찌개', '김치전골']",직접 농사지은 배추로 만든 다양한 김치요리 메뉴를 선보이는 곳,33.48745,126.50014,음식점,064-745-2208,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ce8b2076-227b-41c2-a765-feda8a0f6f7c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/df93fc1f-c2a4-4e35-bd82-b6eb5e9c2b0a.jpg,2672.0,25,"김치찌개,음식,흑돼지",11
3397,CNTS_200000000007132,밤낮가온,제주특별자치도 제주시 도남로 24,"['가정식', '흑돼지 플레이트', '새우 플레이트', '음식', '가정식카레', '돈가스', '김치찌개']","밤에는 혼술, 낮에는 혼밥을 즐길 수 있는 곳",33.4978261,126.5256101,음식점,010-5631-0317,https://api.cdn.visitjeju.net/photomng/imgpath/201807/02/318eeeb5-ca5f-4d7c-8545-ef6b42319148.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/02/2f7f1f9e-0d97-4f27-af39-880437b46d27.jpg,2670.0,38,"김치찌개,음식",7
60,CNTS_000000000022408,루스트플레이스 칠성로점,제주특별자치도 제주시 중앙로7길 3,"['샐러드', '파스타', '스테이크', '맥주', '피자', '음식', '치킨샐러드', '리코타치즈샐러드', '고르곤졸라화덕피자', '화덕피자', '볶음밥', '새우볶음밥', '크림파스타', '미트볼파스타', '오일파스타']","돈까스, 파스타 등의 양식을 저렴한 가격에 먹을 수 있는 레스토랑",33.51499,126.52536,음식점,064-752-9008,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/91920626-f79c-43a3-8e6a-7dcea85736d8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c09cc93e-fe4f-486b-9135-b3595d718ed9.jpg,2666.0,80,"볶음밥,스테이크,음식,피자,크림파스타,화덕피자,파스타,샐러드",33
2708,CNTS_000000000022363,써니하우스 커피&핫도그,제주특별자치도 서귀포시 안덕면 산방로 212,"['핫도그', '스무디', '아이스크림', '과일주스', '음식', '망고스무디', '요거트스무디', '코코넛스무디', '블루베리스무디', '아메리카노']",산방산에 위치한 핫도그 전문점,33.23643,126.31268,음식점,010-4238-9707,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ff7cd633-1a2d-41cb-b7c6-4503829a0f94.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5a59c4b9-d214-40df-b274-b074f473ce6e.png,2662.0,55,"아메리카노,스무디,음식,아이스크림,과일주스",23
4072,CNTS_200000000007149,내창생태카페,제주특별자치도 서귀포시 남원읍 하례로 393,"['커피', '카페', '디저트', '음식', '아메리카노', '바닐라라떼', '카페모카', '카페라떼', '녹차라떼']","커피와 제주 하례리의 계절을 담은 음료와 디저트를 맛볼 수 있는 카페.
",33.3420367,126.5884214,음식점,064-767-0144,https://api.cdn.visitjeju.net/photomng/imgpath/201807/03/2cf4709d-3527-4b03-80aa-b14e4cde7895.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/03/397ed3e8-bb58-40b2-8836-635a495ade73.jpg,2660.0,39,"아메리카노,디저트,카페모카,바닐라라떼,카페,커피,음식,카페라떼,녹차라떼",39
1003,CONT_000000000501340,인풍감자탕,제주특별자치도 제주시 만덕로 36,"['감자탕', '육개장', '한식', '음식', '대패삼겹살', '뼈다귀감자탕']","제주시 건입동에 위치한 감자탕,해장국을 전문으로 하는 착한가격업소",33.51346,126.53186,음식점,064-758-8414,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d5c6f448-0162-4130-8bcc-f8f57dca0b35.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ccb1d42e-8413-409d-b04d-2e2a2537108d.jpg,2650.0,26,"한식,음식",5
1522,CNTS_200000000007650,돼지굽는정원,제주특별자치도 제주시 한림읍 협재2길 8-7,"['흑돼지', '흑돼지집', '목살', '오겹살', '야외바베큐', '음식', '흑돼지구이', '돼지구이', '냉면', '볶음밥', '해물라면', '라면']",제주시 한림읍에 위치한 반려동물과 함께 야외 바비큐를 즐길 수 있는 음식점,33.3807358,126.2482491,음식점,064-796-7531,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/dc3ac1a3-4de4-41a2-905a-8bbf0c36b844.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/22/d17d0324-38a4-4a6e-b6bd-60c0295a39e0.jpg,2650.0,50,"냉면,볶음밥,라면,해물라면,흑돼지구이,음식,오겹살,목살,돼지구이,흑돼지",39
1628,CNTS_200000000007756,함덕찜,제주특별자치도 제주시 조천읍 함덕로 20,"['찜', '갈비찜', '음식', '두루치기', '갈비', '돈까스']","함덕해수욕장 근처 찜 요리 전문점. 소갈비, 활전복, 한치 그리고 딱새우가 들어가 있는 함덕갈찜이 대표적이다.",33.5416773,126.6728881,음식점,064-782-1981,https://api.cdn.visitjeju.net/photomng/imgpath/201811/05/f550e705-30c1-452d-b8b2-e59b98122961.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201811/05/bf6429a8-230b-46c9-9cc0-ea990956dc54.JPG,2650.0,20,"음식,돈까스,갈비,두루치기",14
2825,CNTS_200000000007128,수타명가,제주특별자치도 제주시 한림읍 일주서로 5834,"['짬뽕', '만두', '탕수육', '음식', '짜장면', '간짜장', '사천탕수육', '중식']", 손으로 뽑은 면으로 요리해주는 중식당,33.4418195,126.28985579999994,음식점,064-799-6789,https://api.cdn.visitjeju.net/photomng/imgpath/201807/02/6fe8d04d-6ef6-4299-a7cd-8cba7820530e.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/02/1906a0b5-3381-4777-a32d-10f5a8071ec7.JPG,2645.0,29,"중식,짬뽕,탕수육,음식,짜장면",16
2632,CONT_000000000501341,일오삼가든,제주특별자치도 제주시 진남로8길 13,"['김치찌개', '된장찌개', '한식', '음식', '흑돼지', '흑돼지구이', '오겹살']","착한가격업소, 천연재료로 만든 된장찌개가 맛있는 곳",33.5202404,126.5670524,음식점,064-723-0153,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2bf8ac58-8dee-4eb8-976f-33cad813714d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/33008d7b-e3bb-4b67-98db-9cc0547af612.jpg,2636.0,29,"김치찌개,된장찌개,흑돼지구이,음식,오겹살,한식,흑돼지",29
3015,CONT_000000000501171,국수와냉면,제주특별자치도 제주시 탑동로 31-1,"['멸치국수', '냉면', '한식', '음식', '향토음식', '고기국수']","멸치국수, 고기국수, 냉면 등 맛있기로 소문난 착한가격업소",33.5174322,126.5215039,음식점,064-757-1325,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5cc4d057-fed6-4986-a4e8-a2a8179a5cbb.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/568df4ee-c4fa-4876-988a-40ba6ed50a2c.jpg,2634.0,23,"향토음식,냉면,음식,고기국수,한식",18
586,CNTS_000000000001032,금강민물장어,제주특별자치도 서귀포시 일주동로 8597,"['민물장어', '바다장어', '장어', '음식', '소금구이', '장어탕', '장어덮밥']",현지인들의 사랑을 받는 민물장어 전문점,33.25429,126.56952,음식점,-733-2119,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8180a93a-abf3-40b2-9875-1711adc8d945.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5b2bdfcf-2968-4373-8af1-1afc10cbce8f.jpg,2633.0,29,음식,2
3003,CNTS_000000000020733,동양식당,제주특별자치도 제주시 동문로6길 4,"['갈치조림', '고등어조림', '백반집', '한식', '음식', '제주갈치조림', '갈치국', '물회', '한치물회', '한치']",동문시장 가까이 위치한 갈치조림을 전문으로 하는 소박한 한식당,33.512634,126.528854,음식점,064-753-6788,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/338a73b5-9b33-432b-af16-71159bd2ca3c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/aea57e5b-0ea7-4a1f-a574-86ec771572f5.jpg,2633.0,42,"물회,고등어조림,음식,갈치조림,한치,한식,한치물회",27
2049,CNTS_000000000022385,미인계 카페,제주특별자치도 제주시 애월읍 금성1길 29-1,"['카페', '커피', '음료', '음식', '아메리카노', '카페라떼', '카페모카', '청귤차', '에이드', '레몬에이드', '자몽에이드']",애월에 위치한 바다가 보이는 카페 겸 펜션. 스노쿨링 장소중 한곳.,33.4469267,126.2998881,음식점,--,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6fa35cd0-167d-4cbe-a8bc-231ac5eacd08.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/57b8afa4-8c8f-43c1-85a7-66e6a78ca997.jpg,2632.0,47,"아메리카노,카페모카,음료,카페,커피,음식,카페라떼,에이드",31
3026,CNTS_000000000022725,시골길,제주특별자치도 제주시 연동13길 9,"['낙지볶음', '청국장뚝배기', '한식', '음식']",제주도에서 가장 유명한 낙지볶음,33.488842,126.49479,음식점,064-743-1196,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/785f3d72-be77-45cb-b25d-3095b88f59f1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f51dba8e-ecd3-4757-9feb-69656ef65294.jpg,2631.0,17,"한식,음식",5
582,CNTS_200000000009014,엉덩물,제주특별자치도 제주시 성두길 7-7,"['부모', '커플', '혼자', '친구', '물회', '음식', '고등어조림', '갈치조림', '제주갈치조림', '성게국', '성게미역국', '한치물회', '고등어구이', '식당', '한치']","제주도 대표 생선인 옥돔을 물회로 먹을 수 있는 곳
",33.4909557,126.4949775,음식점,064-748-8885  ,https://api.cdn.visitjeju.net/photomng/imgpath/201908/02/783efbba-a9bd-4f26-8702-5401d6962cd4.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/02/a05f9797-a225-4d21-a110-8f55fa6e5698.JPG,2629.0,62,"한치,물회,고등어조림,커플,친구,음식,성게미역국,갈치조림,식당,고등어구이,한치물회",45
2082,CNTS_200000000007609,숨비나리,제주특별자치도 서귀포시 안덕면 중산간서로1615번길 8,"['한식', '해물', '전복', '산방산', '음식', '전복뚝배기', '갈치조림', '제주갈치조림', '제주갈치구이', '갈치구이', '삼계탕', '물회', '한치물회', '전복물회', '고등어구이', '백숙', '한치']",산방산과 바다 전망을 보며 맛보는 제주 음식,33.2822845,126.3483636,음식점,064-792-3455,https://api.cdn.visitjeju.net/photomng/imgpath/201810/15/0e25599d-45a1-43c8-9207-ea054e6f21a6.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/15/ecb523dc-949f-4a73-ab85-b3390224ffc4.JPG,2624.0,74,"갈치구이,전복물회,물회,음식,전복뚝배기,한식,전복,갈치조림,한치,고등어구이,제주갈치구이,한치물회",53
1463,CNTS_000000000021320,다래향2호점,제주특별자치도 제주시 구좌읍 세화1길 4,"['짬뽕', '차돌짬뽕', '중식', '전복짬뽕', '굴짬뽕', '음식', '고기짬뽕', '탕수육', '짜장면']",시원하고 개운한 맛을 내는 짬뽕,33.523914,126.8546,음식점,064-782-7706,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7b4f3f6d-b426-49a8-a971-cac3b6037b09.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c0c02853-27c8-4406-b774-fedb65c5940c.jpg,2620.0,35,"중식,짬뽕,탕수육,음식,짜장면",16
222,CNTS_200000000009858,늘푸른농원 연리지가든,제주특별자치도 제주시 한경면 두조로 190-20,"['흑돼지', '음식', '식당', '한림', '흑돼지구이', '삼겹살', '오겹살', '항정살']","한림읍에 위치한 연리지가든은 축산진흥원에서 재래 흑돼지를 분양받아 약 4,000평 규모의 농장에서 방목해 사육한다. 
농장에서 키우는 개체 수가 한정적이다 보니 하루에 판매할 수 있는 고기 양도 정해져 있고, 특정 부위만 주문하는 것도 불가능하다. 보통 목살과 삼겹살, 다리 부위 등이 섞여 나오는데 어느 것 하나 맛이 떨어지지 않는다. 
*예약불가",33.336132,126.1989307,음식점,064-796-8700,https://api.cdn.visitjeju.net/photomng/imgpath/202002/20/a8a754fb-3179-4202-b9ad-53e7675c8021.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202002/20/a0420a67-37c5-4fb0-b162-0ea929c069db.jpg,2612.0,30,"흑돼지구이,음식,오겹살,식당,삼겹살,흑돼지",23
1751,CNTS_000000000021076,고망딱새,제주특별자치도 제주시 서해안로 96,"['화덕피자', '카페', '쿠키', '잼', '음식', '고르곤졸라화덕피자', '마르게리타화덕피자', 'ゴルゴンゾーラ石窯ピザ']",이호테우 해변 근처에 있는 작은 카페,33.50343,126.4597,음식점,064-712-5362,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a924a608-2120-4945-a8dc-b9074bd20ad0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b3c29011-c824-4236-a7f4-04ca7fb6cbc9.jpg,2608.0,47,"카페,화덕피자,음식",10
2717,CNTS_000000000022461,구닮카페(구름을닮다),제주특별자치도 서귀포시 안덕면 산방로 210,"['카페', '커피', '케이크', '샌드위치', '음식', '아메리카노', '에이드', '레몬에이드', '과일주스', '바닐라라떼', '카페라떼', '녹차라떼', '곡물라떼', '돌체라떼', '딸기라떼', '코코넛라떼']",산방산에 위치한 구닮스무디와 솜사탕아포가토가 대표메뉴인 카페,33.23643,126.312805,음식점,064-792-0918,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1b0ef557-f1a0-49b8-bf83-67440e89a1d2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d7de4be6-8ac0-4dfd-9e67-d51f6d9438c1.jpg,2608.0,75,"케이크,아메리카노,바닐라라떼,샌드위치,카페,커피,음식,카페라떼,녹차라떼,과일주스,에이드",48
3454,CNTS_000000000020539,인어공주,제주특별자치도 제주시 우도면 우도해안길 780-2,"['해물볶음', '한라산볶음밥', '땅콩막걸리', '음식']",우도에서 즐기는 한라산볶음밥,33.51627,126.957664,음식점,010-7762-7754,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4c60d3a2-dee6-4d9b-ab03-d8cb0515b328.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/734264a2-590e-4432-b0cb-2800a7c2b560.jpg,2607.0,20,음식,2
51,CNTS_000000000001392,이돈갓시청점,제주특별자치도 제주시 광양14길 9,"['일식', '우동', '나베', '돈까스', '히레까스', '로스까스', '음식']",제주시내 일본식 돈까스 집,33.497944,126.52979,음식점,064-723-6427,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dd4d4f54-02d6-4217-b8c2-c1610db237ad.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/bbc5c764-c8a2-43dc-b833-2c7cd9778e82.jpg,2606.0,25,"음식,돈까스,일식",9
3123,CNTS_000000000020978,우리두리식당,제주특별자치도 제주시 구좌읍 김녕로 173,"['백반', '고등어조림', '정식', '한식', '물회', '음식', '우럭매운탕', '횔어우럭매운탕', '우럭조림', '생선구이정식']","푸근하고 정겨운 정식의 맛, 우리두리 식당",33.55623,126.75624,음식점,064-782-5442,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/40684f5a-ef4d-44c8-ada4-c264b912b79a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7c3deb8f-8bed-4d1f-b00f-abac316504e3.jpg,2601.0,46,"생선구이정식,정식,물회,고등어조림,음식,한식",24
1637,CNTS_000000000022176,블랙포엠,제주특별자치도 제주시 조천읍 조함해안로 476-1,"['카페', '커피', '아메리카노', '음식', '바닐라라떼', '카페라떼', '카푸치노', '콜드브루', '얼그레이', '에이드']",블랙포엠은 함덕 서우봉해변에 위치한 카페이다.,33.531406,126.66637,음식점,010-9388-0844,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2bfb1165-88ff-4191-b066-20c740c1c151.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0263c69f-d8f6-44d6-b8e6-033fee4686a5.png,2599.0,44,"아메리카노,바닐라라떼,카푸치노,카페,커피,음식,카페라떼,에이드",34
3473,CNTS_000000000018957,섯동네해녀의집,제주특별자치도 제주시 우도면 연평리 2515-5,"['해산물', '문어', '전복', '칼국수', '한치', '음식']",우도의 서쪽 서빈산호백사 해수욕장 앞에 위치한 해산물 요리 맛집,33.502247,126.943825,음식점,064-784-2564,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4320e01d-be7c-4f82-8945-8ce6d25dddcf.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5abebca1-92c9-4495-a8e2-8ac9ca682ded.gif,2599.0,19,"해산물,칼국수,음식,전복,한치",16
821,CNTS_000000000022649,아일랜드팩토리 풍류,제주 제주시 관덕로8길 31,"['녹담만설', '원두', '카페', '커피', '음료', '음식', '아메리카노', '핸드드립커피', '카페라떼', '카페모카', '녹차라떼', '바닐라라떼', '카푸치노']",루프탑이 있는 원도심 뷰 카페,33.5105,126.523445,음식점,--,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d561c7ef-7d96-4010-8144-314a13313656.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7ff907b3-99ad-4e16-b997-012ef3cf9218.jpg,2596.0,58,"아메리카노,핸드드립커피,카페모카,바닐라라떼,카푸치노,음료,카페,커피,음식,카페라떼,녹차라떼",50
1615,CNTS_000000000022384,꽃담팥집카페,제주 서귀포시 성산읍 일출로 284-7,"['브런치', '카페', '오메기떡', '빙수', '음식']",100% 국내산 식자재로 정성으로 만드는 꽃담팥집 제주,33.463013,126.936005,음식점,064-782-0761,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6cf1c50b-9c93-453b-acfb-17144ebbdd1d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/affb6ff9-c6af-4809-a962-95e6d48b3deb.jpg,2595.0,17,"카페,빙수,브런치,음식",12
2905,CNTS_000000000021198,웃뜨르우리돼지,제주특별자치도 제주시 한경면 연명로 2,"['흑돼지', '두루치기', '전복해물뚝배기', '김치찌개', '음식', '흑돼지구이', '오겹살', '가브리살', '갈매기살', '갈비', '양념갈비']",흑돼지농장을 운영하는 식당,33.29326,126.23335,음식점,064-772-5992,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/98695ca2-28e7-4c1f-87f1-46b315133cad.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c09fe848-186e-4c5d-934b-eee2ced69b76.jpg,2594.0,52,"김치찌개,갈비,두루치기,흑돼지구이,음식,오겹살,양념갈비,흑돼지",34
1935,CNTS_000000000022751,망고홀릭 성산일출봉점,제주특별자치도 서귀포시 성산읍 일출로 282,"['망고음료', '생망고와플', '망고빙수', '음식', '망고', '망고스무디', '망고에이드', '망고주스', '망고요거트', '아메리카노', '카푸치노', '카페라떼', '에스프레소']",제주에서 느끼는 보라카이의 향기,33.462666,126.93495,음식점,064-783-2239,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bb8f2c10-8bd8-4534-bd8c-c4fb12cedc54.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/74b93089-9332-4a9f-a032-9b4c3e7ab745.jpg,2593.0,66,"아메리카노,카푸치노,카페라떼,음식,에스프레소",24
161,CNTS_000000000001077,서귀포갈비,제주특별자치도 서귀포시 동홍로 42,"['갈비', '흑돼지', '한우', '갈비탕', '냉면', '음식', '오겹살', '목살', '양념갈비']",도민이 찾는 갈비집,33.252373,126.56801,음식점,-762-7549,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a05d8b6c-bf93-4b3a-9e2a-875381e849e3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e0e9589f-4941-41a3-8a25-2c339191a162.jpg,2590.0,31,"냉면,갈비,음식,오겹살,목살,양념갈비,흑돼지",24
857,CNTS_000000000021269,월척수산,제주특별자치도 제주시 동한두기길 42-1,"['회', '일식', '횟집', '해산물', '매운탕', '초밥', '음식', '물회', '갈치회', '고등어회', '한치물회', '한치회', '전복물회', '갈치구이', '제주갈치구이', '고등어구이', '생선조림', '갈치조림', '제주갈치조림', '한치']",용두암과 함께하는 회 한 점,33.515816,126.51511,음식점,064-721-6308,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5e0d40f7-3b67-4bdc-bdba-3fb2798031d4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/91c7b6e5-a23e-4208-972a-2e11e718b022.jpg,2589.0,85,"초밥,갈치구이,해산물,고등어구이,한치,물회,전복물회,회,매운탕,음식,일식,생선조림,횟집,갈치조림,제주갈치구이,고등어회,한치물회",70
1092,CNTS_000000000022547,숲속의작은집,제주특별자치도 제주시 주르레길 63,"['카페', '커피', '음료', '음식', '숲', '아메리카노', '스무디', '딸기스무디', '단호박죽', '에이드', '레몬에이드', '차']","신비의 도로 근처에 위치하여 조용하며 창 밖으로 한라산 전망이 가능하다.
",33.449406,126.47995,음식점,064-746-4495,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/93a38b0d-cf39-4cbd-8738-1dd0539991ab.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/75f377b9-2945-4eab-9934-b13a3c5f0b43.jpg,2586.0,46,"아메리카노,스무디,에이드,음료,카페,커피,음식,차",27
2671,CONT_000000000501428,현기네식당,제주특별자치도 제주시 번영로 487,"['된장찌개', '해장국', '내장탕', '한식', '음식', '김치찌개', '순두부찌개']",저렴한 가격에 칼칼한 맛이 일품인 순두부와 김치찌개를 즐길 수 있는 음식점,33.4910157,126.5942761,음식점,064-722-0722,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ee95b72a-3b92-4309-b5bb-d02eef59b947.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/14c62fad-ac5b-4f43-b6a8-4222c1d90e41.jpg,2585.0,29,"김치찌개,된장찌개,음식,한식,해장국",19
4,CONT_000000000501227,마라톤식당,제주특별자치도 제주시 서광로 174,"['정식', '두루치기', '매운탕', '찜', '한식', '음식', '된장찌개', '김치찌개', '오겹살']",매일 새로운 정식 메뉴를 저렴한 가격에 제공하는 착한가격업소,33.4997233,126.5149932,음식점,064-757-1945,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/002c8a3e-2bae-4ecb-83fd-8c60a1aa88fd.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2693ee00-6c4e-4164-89e2-c8917a7ecc62.jpg,2583.0,33,"김치찌개,두루치기,정식,된장찌개,매운탕,음식,오겹살,한식",31
506,CNTS_000000000018395,옛고을갈비,제주특별자치도 제주시 한림읍 한림상로 137,"['생갈비', '고기구이', '한식', '음식', '양념갈비', '갈비', '돼지구이']",한림에 위치한 생갈비가 일품인 고기구이 전문점,33.411457,126.266815,음식점,064-796-1020,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/383f2a03-6934-4461-8931-6a488c006c75.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/25dd3f57-f131-4ebc-9d3b-61725461f02e.jpg,2579.0,27,"갈비,음식,한식,양념갈비,돼지구이",18
1228,CNTS_000000000022947,카페비몽,제주특별자치도 제주시 구좌읍 비자림로 2279,"['카페', '커피', '당근케이크', '영귤차', '음식', '아메리카노', '샌드위치', '케이크', '디저트']",천년의 숲 비자림 근처 카페,33.49539114779116,126.81199883627936,음식점,070-8801-2279,https://api.cdn.visitjeju.net/photomng/imgpath/201805/23/2476522e-8fcc-49e9-8e55-057a5b79a9dc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201805/23/12e6d449-fc98-4606-806c-53c4de3aeee7.jpg,2565.0,37,"케이크,아메리카노,디저트,샌드위치,카페,커피,음식",27
153,CONT_000000000501264,산내들식당,제주특별자치도 제주시 서광로4길 16,"['백반', '두루치기', '정식', '한식', '음식', '물회', '한치물회', '갈치국', '몸국', '향토음식']",밑반찬 무한리필 서비스를 제공하는 착한가격업소,33.4986386,126.5140831,음식점,064-702-0885,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/38abb5df-d055-48e4-a393-c4ab01abc1ad.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/641a8f43-9883-48fd-8979-a6f072d1d016.jpg,2564.0,36,"향토음식,두루치기,정식,물회,몸국,음식,한식,한치물회",29
1700,CONT_000000000501248,미소짓는 흑도야지,제주특별자치도 제주시 국기로3길 9,"['흑돼지', '한식', '돼지고기구이', '음식', '오겹살', '삼겹살', '항정살', '가브리살', '흑돼지구이', '돼지구이', '김치찌개', '된장찌개', '냉면']",제주시 연동에 위치한 흑돼지 전문점,33.4791,126.49123,음식점,064-746-0059,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c7e71ae2-ba95-434d-a40d-33d3814e1ce4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1f85bf3e-e340-4737-9beb-aa57357ded2c.jpg,2558.0,57,"김치찌개,냉면,된장찌개,삼겹살,흑돼지구이,음식,오겹살,한식,돼지구이,흑돼지",41
